Origen,Acacoyagua,Acala,Acapetahua,Aldama,Altamirano,Amatan,Amatenango de la Frontera,Amatenango del Valle,Angel Albino Corzo,Arriaga,Bejucal de Ocampo,Bella Vista,Benemerito de las Americas,Berriozabal,Bochil,Cacahoatan,Capitan Luis Angel Vidal,Catazaja,Chalchihuitan,Chamula,Chanal,Chapultenango,Chenalho,Chiapa de Corzo,Chiapilla,Chicoasen,Chicomuselo,Chilon,Cintalapa de Figueroa,Coapilla,Comitan de Dominguez,Copainala,El Bosque,El Parral,El Porvenir,Emiliano Zapata,Escuintla,Francisco Leon,Frontera Comalapa,Frontera Hidalgo,Honduras de la Sierra,Huehuetan,Huitiupan,Huixtan,Huixtla,Ixhuatan,Ixtacomitan,Ixtapa,Ixtapangajoya,Jiquipilas,Jitotol,Juarez,La Concordia,La Grandeza,La Independencia,La Libertad,La Trinitaria,Larrainzar,Las Margaritas,Las Rosas,Mapastepec,Maravilla Tenejapa,Marques de Comillas,Mazapa de Madero,Mazatan,Metapa,Mezcalapa,Mitontic,Montecristo de Guerrero,Motozintla,Nicolas Ruiz,Ocosingo,Ocotepec,Ocozocoautla de Espinosa,Ostuacan,Osumacinta,Oxchuc,Palenque,Pantelho,Pantepec,Pichucalco,Pijijiapan,Pueblo Nuevo Solistahuacan,Rayon,Reforma,Rincon Chamula San Pedro,Sabanilla,Salto de Agua,San Andres Duraznal,San Cristobal de las Casas,San Fernando,San Juan Cancuc,San Lucas,Santiago el Pinar,Siltepec,Simojovel,Sitala,Socoltenango,Solosuchiapa,Soyalo,Suchiapa,Suchiate,Sunuapa,Tapachula,Tapalapa,Tapilula,Tecpatan,Tenejapa,Teopisca,Tila,Tonala,Totolapa,Tumbala,Tuxtla Chico,Tuxtla Gutierrez,Tuzantan,Tzimol,Union Juarez,Venustiano Carranza,Villa Comaltitlan,Villa Corzo,Villaflores,Yajalon,Zinacantan
Nicolas Ruiz,0.0027909909730723286,0.024118034793180372,0.002725504755920752,0.010309116489148451,0.006405651001078167,0.0048993133051305655,0.005969201317245481,0.024150298283940892,0.005079862209383755,0.005014021897826789,0.005687913476012102,0.005918419728069702,0.0031293473969454953,0.0086488384684833,0.007712605583943186,0.0037458041823653474,0.004009792025614197,0.0034173239695596326,0.008377851519284385,0.012522852568659225,0.010291974788888098,0.004499527190306799,0.00879819013630603,0.016448093214354517,0.03032020094139445,0.007246188077863295,0.006456894070776879,0.005885458331556505,0.0066247671561368805,0.006157772779958141,0.011960086771465511,0.006913517482663805,0.006658076678251112,0.010779181588346155,0.0050275197196188335,0.019651829289923924,0.004003478606128417,0.0049225802841751315,0.006287996717991192,0.0032063618104974973,0.004710583169374454,0.003789017541281244,0.006028703296180356,0.013794546548543955,0.003962573132488218,0.004802115481707343,0.004182455976551899,0.010105319326721866,0.003764432770323924,0.0066647542140059485,0.006505289075253091,0.0036398464294447328,0.006037439962941815,0.005434259347156502,0.009069049872162267,0.0035765106835169706,0.010028508009659357,0.009411098279115154,0.009857659316102736,0.019526773482681656,0.0030173829363265583,0.004570727047527752,0.0032552642483285256,0.005173342019167714,0.0035132548809863836,0.0033154352887760645,0.005667438475507217,0.010134250015262497,0.0046678927418167425,0.0046316857102658236,0.0,0.003719296027714103,0.0054169209389255905,0.008201815583236667,0.004455313477668986,0.008336970110919424,0.010332422483462587,0.003872183696883193,0.0074194088704420515,0.005148604599336059,0.004008916444165573,0.0033775566682818217,0.00598053864382708,0.005385062559378549,0.003693047096474035,0.005711155522093602,0.005114932136900018,0.0042906567901007985,0.005542622531104989,0.015403933199154094,0.009465540950157877,0.008491272517001661,0.022007094242814242,0.009978619990891993,0.005013673777610043,0.006314609551474708,0.006942808292939934,0.016553413696303514,0.004357805379848638,0.008150530321233704,0.011783145089378711,0.003140170283555446,0.0037971198061855136,0.003596663551977543,0.00532693284531143,0.005019296024797002,0.005167837991199115,0.010823449495706516,0.041959681527457555,0.0044660044224742075,0.004243390902126483,0.049660241088910546,0.004850694466925729,0.0033715956990289036,0.011911162192583128,0.004077504907326622,0.013006282013295994,0.003793316729111744,0.03300594730426342,0.003705199640939981,0.006396610203447052,0.007753958113256143,0.005446829415944992,0.011400191323804841
Ocosingo,0.0045715425646712824,0.009136152113639192,0.0037857913988746583,0.009850822168199406,0.013893679047226066,0.008099962275695987,0.004647166092342859,0.010439673577906495,0.005982074076967109,0.00640023823543204,0.004577821435630762,0.0046349922773768655,0.018211024679177613,0.008112516915291395,0.008277997341756497,0.003932235843652611,0.003985269707018994,0.013652737045311125,0.011120308264326214,0.010552111420001356,0.012162485599971875,0.00740744508609644,0.011351489409288023,0.008800138336191077,0.009821618563528225,0.007571645268695517,0.004370286302414825,0.011268415792157113,0.0072904765481480015,0.00649428101179226,0.008897317568566728,0.0074247451528295216,0.007804798615207201,0.007923011620594087,0.00439501873039272,0.008306394717398621,0.0040396232514097645,0.006823441546375942,0.0047204804995765485,0.0036767453336663627,0.004295605731125269,0.003950846438430954,0.008822699467142774,0.012956196364682124,0.004023135691983554,0.007506613619239093,0.007823940200989069,0.009197624255574303,0.008156331332357745,0.007309465037353367,0.006472767467270507,0.008299833821491551,0.006456540122663381,0.004511151475005995,0.007384239265097331,0.016113971108884545,0.007237921176549238,0.00950963913550382,0.011439836107355807,0.009836075691858197,0.004803819338067844,0.01007921828305125,0.019391494766112342,0.004438038037144261,0.003827592931100017,0.003732140493613721,0.006184782905842969,0.011406185069785696,0.005747070356929109,0.004269512003914292,0.009450845770166196,0.0,0.006437276737749653,0.007952557932008334,0.006705657313448477,0.008002069711184907,0.014420868880226461,0.021161810633020233,0.009166083174379848,0.00707514649151301,0.008051566036299713,0.005147652457488882,0.0067740142019050145,0.007137122942080545,0.008266886302943414,0.006893612101931135,0.010046556720993579,0.015341726030638077,0.007952006648866547,0.011249675465312364,0.00837933167737724,0.013155737724765894,0.009929518464144275,0.009729670403112949,0.004390841055879813,0.008896886279662987,0.010655149093486107,0.008395685731218674,0.007806724053820249,0.008470180190700739,0.008389034203871793,0.0036421085690980133,0.007582196805620599,0.003866023442439847,0.006813225296782899,0.007412111745987906,0.0058881523768383225,0.01204251742204779,0.011033006099113675,0.011116895597898776,0.005865284036251608,0.009269688039097886,0.01362908142991388,0.0037598781771852946,0.0090247133456064,0.004068949833543499,0.006884785630499234,0.003952684276234021,0.008977041544549659,0.003914517629587337,0.00675211736468369,0.007281471793924895,0.011974894316887558,0.010218497665090576
Ocotepec,0.0031581923496293027,0.007604062917769084,0.0030852599751167607,0.008360545460219509,0.004259355572161783,0.011368800852147023,0.0032909418003799567,0.005859250358059775,0.004378270109147383,0.005601120838444107,0.003214734878285596,0.0032774633099951155,0.0023984733434287485,0.009463638589307549,0.011453135726284638,0.002515457043971415,0.003648673816023747,0.00488459984863985,0.00864862200667097,0.008182003857283923,0.005448741546294019,0.010393771308611006,0.008234782256971369,0.00908123591049003,0.006957465138461233,0.02007902485602716,0.0037847195228291244,0.0069016990494159035,0.007332519608240515,0.04559293506261172,0.004822494259636766,0.0285208929494816,0.011368904587760765,0.007250846612726324,0.0032846432641527247,0.007997302464672545,0.003045524657957711,0.011491480095836322,0.003372902646942245,0.002515685593527379,0.003693550118994629,0.0028104719731645187,0.010343123858703944,0.006169756071598256,0.00292444051287414,0.018710692576940625,0.012458391454765053,0.008612394532359997,0.009676035423327636,0.00737509754466653,0.014257835508205394,0.008498085006452548,0.00496876973265587,0.0031426669291291665,0.004337785191188584,0.004305140851969514,0.004517487570713983,0.010503205251680083,0.004487048867008978,0.0054448841481569595,0.0034098624230734895,0.0030781181166879205,0.002441725580840035,0.0030649430887729123,0.0026750737049154373,0.0025734332362403094,0.010049310234230377,0.006993745463986513,0.004106683704926691,0.0027315200044526677,0.006213260308233823,0.0029530735123187825,0.0,0.008997167394002577,0.0070805865203021736,0.01687703152535764,0.005458552475000123,0.003939781343330803,0.008738331458846262,0.031903613698751804,0.011202594198856808,0.0038089005205783,0.01819642383700222,0.02606836826075515,0.007479716707334377,0.02028530053386495,0.00816698716835268,0.005104755957665564,0.01471639673290088,0.0072075602299489965,0.012755174691512884,0.005356449548132294,0.006548535888656161,0.00833002660465354,0.0034954796728602975,0.009510157154128972,0.007037394898536864,0.005042978801027459,0.013907552594526707,0.013832667910729547,0.009134899332759416,0.002480028283079889,0.009411455187713788,0.0027167789519623154,0.03615681164802824,0.02192440136179928,0.01562532893643157,0.005929264242502799,0.006277907417775426,0.004519814592936598,0.004761365815726924,0.0066612690428613985,0.004415805675471552,0.002602687424833313,0.011228641343430271,0.002908262716179498,0.00456234865044674,0.0024521438765292953,0.006412379079344195,0.0030127179312496454,0.005559682336522523,0.0064071361396192275,0.006360624897982271,0.0077719722383498314
Ocozocoautla de Espinosa,0.004638135999396278,0.01285511284555415,0.0044810920021760015,0.00891434892332109,0.005493322063402534,0.005321283470337127,0.003971685940408689,0.008523438908107018,0.006118120189392795,0.01312482155836775,0.0038602126590061925,0.003951885880824496,0.002766788751509987,0.029203915825363674,0.009891052494929999,0.003363863080695819,0.004772039601329043,0.0035356881607397257,0.007596943942285431,0.01029549969576204,0.0076743649668733795,0.00698501459842639,0.007897146935359556,0.017795024359165284,0.011095335261842367,0.014004823494012764,0.005009802872666459,0.00515071442384109,0.030052961954937906,0.01077453989914925,0.0064782627349601616,0.012948030323503718,0.008394626156428334,0.013148871217012845,0.0033152697608251204,0.0140326882442993,0.0043969786376609615,0.007911320393098808,0.004092853832316994,0.0033642756918764918,0.0048498384802954314,0.003919246201491002,0.006478058724103906,0.009203641163032756,0.004146743720736135,0.005880017600949691,0.005588992209239228,0.013484448924706873,0.00490470740339504,0.030451127369173613,0.008181990563592367,0.006042697301043528,0.007350372177322857,0.0037558086151223287,0.005625752509331903,0.0032190756111569285,0.005934869302658356,0.009040035556227852,0.005881923085668137,0.007666642407415072,0.005208004956020696,0.00366312227925418,0.002852393881576004,0.0033278287520352476,0.0036585618083085176,0.003469377981772081,0.012621770731562936,0.008660275154909169,0.005596062199746754,0.0037660079837164547,0.009301789104804052,0.0035587893710997904,0.008904444805766862,0.0,0.008240166469898955,0.017999257634710157,0.0076940753329011935,0.0036808306603224555,0.0068887201163557584,0.008420168196145127,0.005914449641453041,0.006211319540269161,0.007459522265499882,0.006654078692993821,0.006172274759345813,0.00709328108025968,0.005544054326905536,0.004006846953671818,0.006865728209687682,0.011751805215159531,0.023252107053886414,0.00749085129016942,0.01008188964832583,0.008695786090402328,0.004511014318081572,0.006301605694454999,0.006182167909837137,0.0068865292676695625,0.0052993954329800174,0.013584330433504422,0.020810067349980522,0.0033002176388271984,0.006430804912947865,0.0037377807155712303,0.008692601448906562,0.006166754575569437,0.010615883631453804,0.008673847250622615,0.00944883860950013,0.004140053248247686,0.00926109831417961,0.010354144564544053,0.00442560999446853,0.0035232738088542353,0.02767241591245561,0.004113985755660923,0.006013257205839326,0.0032505625320049534,0.009759732843024008,0.0043282850017441026,0.011363277337132723,0.01944060443748968,0.004850696194206829,0.013347374793474115
Ostuacan,0.003976152375198973,0.007781400611153167,0.0038868586288144684,0.0064595130081322415,0.004802259223698719,0.011110906677497208,0.00382306295977101,0.0062994156349183445,0.005017652764025597,0.006902021844959906,0.0037434865695429266,0.0038090146799519714,0.0031789530038721634,0.01134083381110573,0.008473146936443524,0.0031851388602596536,0.00426341031535429,0.0066337083875948515,0.0058932035453831055,0.006978269308289834,0.005928684818772163,0.01744808737470151,0.006029168374462586,0.00892872876127822,0.007249137990297743,0.010743252515558842,0.004406275136669605,0.007094807445654793,0.00890154531252869,0.01058583447892203,0.005345597299160673,0.01221614401101978,0.00843744423035847,0.0077255294463187164,0.003151688340252474,0.008095849525519248,0.003838146030601256,0.044443014791680835,0.0039082336640987635,0.0031854217506959988,0.004310655144934789,0.0035493462574741866,0.008285877526066902,0.00657401949524199,0.0036895217461552286,0.014606129361254407,0.02219553162566031,0.007953186463181522,0.015590086184458575,0.008949969955968997,0.009545582998142215,0.02508623604451457,0.00560721833473422,0.0036678720934130472,0.004879042063169271,0.005813326713563387,0.00505361602605135,0.008056970113170072,0.00502416621422778,0.00592515880655933,0.004283438119472726,0.0035998467276025887,0.00323764146512982,0.0035859376999044373,0.0033824256631672374,0.0032568627011841105,0.020576624026721013,0.00635617830228613,0.00474031151415792,0.0034520590722343916,0.006612129518986475,0.003935143823063731,0.00941505805649152,0.01076877144088588,0.0,0.008967773221167123,0.005937671144564831,0.005300896590303348,0.007196258548216882,0.012147277929928042,0.026649077525219843,0.004767828477199622,0.010747974415534382,0.012464363302003238,0.01914551871504869,0.0112775174839279,0.010227613430415707,0.006947868141923121,0.009701830916773705,0.007457274459445212,0.009812367885408586,0.005844101873720936,0.006902464619068734,0.006370780631887649,0.004101259340981868,0.00758776554347774,0.0051887762008188155,0.005553369745066286,0.016742200022405493,0.007979650160487543,0.00925673103089054,0.003141272435634716,0.036842241700182375,0.0034338809467941746,0.01091811208106918,0.014013007008117122,0.015966089094037645,0.006361765435502827,0.00666854560770787,0.006116150271748804,0.0059103606100973346,0.006998816503514219,0.005969294802255717,0.003293025625133673,0.01034568840245567,0.0036696401003155667,0.005096882029470303,0.0031067335556494505,0.006785200229375269,0.003797909158243986,0.006766623967196706,0.008345690672898847,0.007473400423968853,0.007916516238993723
Osumacinta,0.0031682399150396267,0.010951273521612704,0.00307974535718989,0.011380704332842809,0.004620136942400406,0.006146071464943764,0.0033315970729652076,0.007206396934510802,0.004791169409120055,0.006743266959048766,0.0032374662050612406,0.0033148747544675607,0.0023160676759952574,0.016666355126346823,0.017096411707933135,0.002417413741137817,0.003787071413891024,0.003452645786052656,0.006412727025789501,0.008731559011814499,0.006478950914463057,0.008973094860076672,0.006669612117382608,0.01529201223302569,0.009423048812225965,0.04404526593786286,0.003966367516240487,0.004329420986844117,0.010286613832971664,0.020661069713784612,0.005457821069426748,0.03367106907840291,0.012480498823722812,0.010093355503061008,0.0033237788240828856,0.011979179377501443,0.0030318993100047365,0.010949990720450513,0.003433955412798165,0.0024176695106152,0.0038458230304340944,0.0027540530267170537,0.008168154315193119,0.0077907141451143015,0.0028876747888482678,0.009404863754381914,0.007203166136047651,0.01891612911304905,0.0059953518309711,0.010388563360867091,0.011927489283100142,0.004393423535933973,0.005687393686865854,0.003149337620894334,0.0047326017534626294,0.002885778452335485,0.004995315880015674,0.011638981964338144,0.004950297652068622,0.006472344442324035,0.003480506290906263,0.0030711266839853605,0.002388079534278271,0.0030552582699283235,0.0025979216707688463,0.0024825407191737094,0.008059700575980705,0.007323832841308147,0.004404922821745066,0.002662670588593381,0.007875140944799816,0.0029831180115617822,0.013928436845899093,0.01500592161379564,0.005726031732850798,0.0,0.00649581348325224,0.0030860675045553472,0.007201047498426752,0.012570823342404506,0.0066786657914808326,0.003998603120957171,0.010199073393294516,0.01135719879153243,0.004475417077607901,0.009402369871121634,0.006508600517668091,0.0033612954405603667,0.008931397960456751,0.009992039438201792,0.037091251977973035,0.006322007110840674,0.008547211099906459,0.011312344234648856,0.0035892254157559797,0.007836012791658192,0.005205694216500513,0.005805887745386179,0.007770403290073878,0.03995806243045567,0.015477531775747646,0.0023778576879690742,0.005871461403885905,0.0026457145687745465,0.013319009100374936,0.010326696244894263,0.01576585781768953,0.007335483764225357,0.008001686887861816,0.004754923694997347,0.005363366829151152,0.00878219425372028,0.0037152764508758007,0.002515591622982869,0.025077572397457476,0.002868582750759064,0.00506198140468719,0.0023468585755293744,0.008269445813613087,0.0029925897708888488,0.0066707370746642595,0.008258951677324978,0.004075126633609609,0.011380452421950599
Oxchuc,0.002797723261990484,0.010127197932959091,0.002736346442729954,0.012508158930188322,0.016933954758686053,0.0069891218000585975,0.004782932254020091,0.015061492315864908,0.004249062709283688,0.004773412086317026,0.00461271007126765,0.004752503442895004,0.003761147972954446,0.00760833294695827,0.007961589996579858,0.0033147387574463554,0.0035177813813951605,0.005370937229170984,0.015587299248185471,0.01563024004354492,0.02917325948983801,0.004088327325964786,0.020835280212817994,0.009205013474630028,0.012397368151444287,0.006566931743040446,0.004143408686453251,0.013907626150594297,0.006085177633962643,0.005714426633718117,0.009460860122502638,0.006310645072136204,0.006909529165827175,0.00722468139585661,0.004196403201669571,0.00802409544263171,0.0035004083406074177,0.004696070618589339,0.0049709960406718184,0.002911112207759283,0.003987837657716934,0.0033461990747756746,0.009304943900354017,0.044731508445517716,0.0034712305230842166,0.005030529313612525,0.004395242708094545,0.010307957412531033,0.003964404415314708,0.006116570426544127,0.006756210617240097,0.0035763310290764265,0.004848043593304038,0.004455655175242018,0.0076616078163517,0.0057452218969826895,0.008285253076229683,0.011290673034027584,0.008176223560510011,0.01245205051656034,0.0030084416864331483,0.00431810942618821,0.003876512073724675,0.004290409939690335,0.00314327362464321,0.002994407398559708,0.005316873817644848,0.021278584047133273,0.003975719553723092,0.003934991364804746,0.01109667114372187,0.006095286591100308,0.005110409157455982,0.007283130655798419,0.004295797612603097,0.007382098545299837,0.0,0.006486146053470024,0.016474860587265425,0.005383989717218139,0.004216606302930509,0.003339061597777856,0.006227692074491613,0.0056245342305328615,0.0036241028070940766,0.005955253663958218,0.007608183642954758,0.007650067960196737,0.009051006821474108,0.019971988299540697,0.00818704331477649,0.030551041018107003,0.012813377134173728,0.012056812889118284,0.004187414027787544,0.010913010720588775,0.019783788038991543,0.008224092164864924,0.0045754212400882415,0.008395229548737957,0.00820900070296041,0.002860143172323758,0.00371721354115511,0.0032052157258607573,0.005035342300284219,0.005252240607813735,0.004902790841954996,0.02775518261347663,0.018449742752456325,0.008183587091828799,0.0041114210564281405,0.010524917949510012,0.009464478424961361,0.0030369641619502423,0.00980938579079498,0.0035529414647269917,0.00844840405166157,0.0033493114326697297,0.009677169526839377,0.003285079514091905,0.005257035917162423,0.006070346194516593,0.011813967035716405,0.014024678747909174
Palenque,0.0037078761223633405,0.0075579268219652645,0.003650241542739718,0.008174668997254744,0.01074214144339243,0.009350546160023392,0.005238149564470113,0.008685743858932995,0.004881424638206459,0.005232080315764308,0.005128081885042483,0.005218727606246337,0.009620066903519412,0.006681235439999141,0.008438752075146687,0.004165138369213498,0.004331988098430685,0.022818040957017283,0.01040608745114068,0.008783631609773633,0.0101963097664917,0.008233521573918753,0.010661504393724625,0.007269284750478026,0.00814939131377244,0.0062211516717121185,0.0048066552782595655,0.01579582666340557,0.00598284858739853,0.006881511904147677,0.00735267648686642,0.006545119634246586,0.00886408296760277,0.006519789620658145,0.0048443460713587785,0.0068466820405988565,0.0043179808537763655,0.0073540837969084324,0.005356017537428513,0.00381239415497373,0.004693830442950535,0.0041914279090750255,0.01061206521618075,0.010900019763963084,0.004294333187686314,0.008388394428821831,0.008895152800676329,0.007610824272668419,0.009445273519879754,0.005998908650057985,0.006851179898438732,0.009689185079411054,0.005279389567067675,0.00502353541712145,0.008431799380359277,0.028584721028681866,0.006945895469638981,0.007879755380012444,0.00904306070638533,0.008161904121636195,0.0039001516751455277,0.006264070278311101,0.010025339755987617,0.004910296179415849,0.0040188412393284524,0.003887606898497055,0.006451493428112571,0.010722209242590272,0.0046849141793009206,0.0046547536807512785,0.007829024197836971,0.016834303676166205,0.006801307952145658,0.006544943596052007,0.007183119173525441,0.006587109474747334,0.012211727152895131,0.0,0.011249270985353435,0.007726469728646286,0.009269729540865902,0.004185476269845962,0.007282070999586095,0.007819715611593198,0.009632845422596903,0.007456896441427994,0.013008134680358507,0.02968346282992259,0.009104753311498693,0.009393096402673376,0.006908995488974441,0.012721385543745063,0.008242818160125403,0.008069846239929691,0.004837968059587834,0.010747623929836234,0.014341308557042508,0.0069229729540934825,0.008867205311452953,0.00698666699967945,0.006917287793633532,0.003765714560182328,0.008507526652324219,0.004072271153797343,0.007339173989573099,0.008240802118657882,0.00605172128517136,0.01143630651927666,0.009203390307166288,0.015425348615320002,0.004783714898364896,0.007672872151428958,0.022734899160753223,0.003925527904440029,0.007462104960099624,0.0043602075527627016,0.007006156795112234,0.004194028543409606,0.007421142311773859,0.004140185963655561,0.005528134637123346,0.005975209387178895,0.01762849093294578,0.008493471387120304
Pantelho,0.0024782329924390137,0.008081567809638673,0.0024261002131822566,0.013794496738152652,0.007980399037554316,0.010556530598280807,0.0037830006426666893,0.009088613566411084,0.003683578591024901,0.004106528978910205,0.0036672368859497683,0.003762394319568771,0.0027028468755494104,0.006285632362532479,0.012965466559367513,0.0027435211028198243,0.00308273654750705,0.0046376044308458365,0.025805556201556258,0.015369450426591071,0.011317511756904573,0.00616708177136713,0.04265275460854514,0.0074384185551242005,0.009598601905534148,0.006864055928080886,0.003341784967589933,0.01918727127029183,0.005136804632667293,0.007642239807707692,0.0065558420588370005,0.006562763116718986,0.015255859430587809,0.006000907042417763,0.003379006559462653,0.006590715268788652,0.002397596164323996,0.005215677173063639,0.003909520563536436,0.002440613450933078,0.0032318111203262835,0.0027668063337411676,0.017788619261621598,0.012238228352449554,0.0028588919939067274,0.008880575343720176,0.006959963206465593,0.009050371161079006,0.006688599613776258,0.005160987401381404,0.01228057226199693,0.005347128440379946,0.004166201361684759,0.0035593605564854637,0.005574717127749824,0.004937997863537615,0.005925717153199424,0.012222511390058496,0.005865218993781943,0.007995171841172958,0.002656486186326029,0.0034640310850633637,0.0027668419250763644,0.003444735921524206,0.002615792717494593,0.002503763525650841,0.00453811299091428,0.02407859920069535,0.00346051997161897,0.003194212277017331,0.007370060201752024,0.0035808471087088564,0.0074436700030444565,0.006044449310656054,0.004756445313418473,0.007530980124366134,0.01525542661569248,0.005524629899210215,0.0,0.010153289288241775,0.006489148341880511,0.0029339055611932,0.014029881737415621,0.011123429710495713,0.004917136327349219,0.012622908456769609,0.011619540324130052,0.006425141173131103,0.016813572763939418,0.014240741465059877,0.006709338357735974,0.02296441576519521,0.009866753715238557,0.013205060714371665,0.0033727014146915243,0.03954719992277182,0.020457808874048525,0.005891824746892912,0.0074632478691722855,0.009186354785170044,0.006725323961602509,0.0024018048594575225,0.005754189743602698,0.002662095262695043,0.00889688494031103,0.009659121202621312,0.005416420576369317,0.019472144752849124,0.010326236518573334,0.009437218577895867,0.003571476432065041,0.008961681219114679,0.011353594741507945,0.0025358922745168646,0.007861738767497769,0.002918673531159459,0.006015575575716435,0.002769107416581114,0.006667533941944357,0.002374017520038006,0.004490926060775029,0.005125371993727515,0.015301659785436834,0.010882332959269993
Pantepec,0.002228116213121108,0.005249459848833547,0.002177658335462907,0.008117864460997609,0.003199223460351416,0.012624360864554075,0.002447602669052036,0.0044740735407838034,0.0029107420755514553,0.0038919752572902236,0.002389087952045778,0.002437252272662691,0.0018647330097943087,0.006422619065503562,0.012769243250634733,0.001781847506706447,0.0024569571283943638,0.004141827263443566,0.008499798335058269,0.007885799026892782,0.0041429561760454574,0.011028268313723012,0.007953992290198742,0.005579800666587821,0.004956786714432813,0.012806625006930682,0.0025424524854359234,0.006316670935567522,0.0050411575521252866,0.02540428664160584,0.003643175207530642,0.017360267968859186,0.012624538582343147,0.0045905768071383924,0.0022398303705307575,0.005001152827576305,0.0021501482253907535,0.007927274615792092,0.0025106502090872203,0.0017820068370163753,0.0024852065454043126,0.0019871321703323445,0.010949096802863378,0.0047264256156304,0.0020662328730725833,0.03199075099829942,0.014593450542461235,0.008451257352802909,0.009941101669811086,0.005069082456181375,0.018365315531841,0.008299139569451205,0.0032696514233146825,0.002333827936124832,0.003260746988435097,0.003574946274896067,0.003402086185747179,0.011200158895158335,0.003378108970536845,0.004139838813140287,0.0024018853120623073,0.002284401724860352,0.0019011127798477237,0.0022743212838887985,0.0018930105748401085,0.0018222501513507983,0.006796076954298549,0.006424183347316402,0.0027431855166596144,0.0021413484306001145,0.0042599122303597185,0.002339282568877954,0.02296299284926839,0.006123276611806386,0.006741058538995963,0.010963419146142713,0.00415083740365897,0.0032294422016151876,0.008620641578168857,0.0,0.012341862058204697,0.0026762701668059156,0.029977160139568387,0.09707693469748083,0.007005020408487041,0.039221374272264506,0.00786636190603249,0.004363528411867049,0.019450337752083803,0.0055818844701007566,0.008487972388768424,0.0058277072017111995,0.0050365144291236496,0.00807793981818559,0.0023601777054381343,0.009699608712540185,0.006475440622818126,0.00338866532173291,0.01757356749300088,0.008593793460100503,0.005093901965517928,0.001757143265569678,0.009557675825805476,0.0019220189046409552,0.05802631657944535,0.04907769510946904,0.010224216737944521,0.0054213646723491726,0.004814731601007875,0.0037821969665359024,0.003325718873135406,0.004747819969374797,0.003681401313352632,0.0018426257157672214,0.005863831007116184,0.0020550114523203242,0.003437451503450987,0.0017376952642115004,0.004117032506382745,0.002127424669807511,0.0035084159363386364,0.0039686363415452775,0.005700136165203667,0.0059983594262163495
Pichucalco,0.0025358851474101872,0.005102761994804958,0.002486010368341999,0.0069080045710350185,0.004286308941932405,0.01389410019499248,0.0027632957591248735,0.004523028173439521,0.0032007584328805445,0.00402648161628091,0.0027063582646816207,0.0027532523164474285,0.0027170448531905196,0.0058579903481519,0.00904002036984026,0.0020839307932002476,0.0027723625003927767,0.006957547847507804,0.00711499910023356,0.0067788454890324945,0.004261082416697367,0.03637040533022686,0.0068170713980786465,0.005336418440770167,0.004889256157517451,0.008283032536028953,0.0028547778454529413,0.00705550159189508,0.004906943936080631,0.010956729560612326,0.0038479989290104966,0.009510643535607599,0.00898454997630929,0.004613077698971833,0.002559364086893441,0.004922025013016048,0.002458681885569446,0.018354829654795336,0.00282421576017844,0.0020840966041781087,0.00279968384510068,0.002294894222213121,0.008772706673479201,0.0047167305436741375,0.0023747722744777103,0.023383964130103404,0.09337654249718706,0.007089067089728044,0.02734784445341049,0.004927065794731353,0.010815078046189346,0.03312235418259968,0.0035244385915965243,0.0026522329263008494,0.0035165628804026223,0.005785133848398695,0.003640669069524341,0.008405720063768886,0.0036197504389732828,0.004258573008775863,0.002705370601630514,0.0026035268249703296,0.0027759274253718502,0.0025935588476705606,0.002198826791918725,0.0021258724322654157,0.008582667773035025,0.0059007774437401985,0.003045141603630303,0.0022390291129722704,0.004354639682061484,0.003505372728100544,0.010587371741147869,0.005645861235238573,0.019462568870611804,0.007650119071504088,0.004267422968795114,0.005111768795501822,0.007179092335075234,0.016196832560729835,0.0,0.002965964519765661,0.013086255242441986,0.016985749224590264,0.021218961564420463,0.01419768845991318,0.012104171288902045,0.007440721262677416,0.011092319888031395,0.005337868442837246,0.00662443360595957,0.005506877667454645,0.004948038721242212,0.006885969726195091,0.0026780848530349156,0.007723456189172491,0.006134675937575426,0.0036289669549724054,0.0324637021026218,0.0071649094939607695,0.005053298989684942,0.0020581821381035893,0.055189965629161036,0.002228551622582491,0.01343529762503553,0.021398861623434007,0.012134576578390819,0.005225301213535213,0.0047833423801295055,0.006203675261143438,0.0035506089301771916,0.004732923879770769,0.005998677279186899,0.002146944942509125,0.005531376569472304,0.0023634867145810325,0.003671423308078282,0.002037856451685504,0.004240189422809445,0.002436044054400579,0.003963135884464054,0.004672065703240352,0.007578307750294096,0.005621868034941917
